TIPO,NOMBRE,DIRECCION,DESCRIPCION,LATITUD,LONGITUD
FUENTES,FUE_07_0038,"CHAMBERI, CALLE SANTA ENGRACIA 120",Sin información adicional,40.4408461,-3.7011749
FUENTES,FUE_07_0039,"CHAMBERI, CALLE LUCHANA, FRENTE Nº23",PLAZA DE LOS CHISPEROS DE CHAMBERÍ,40.4306195,-3.6997438
FUENTES,FUE_08_0001,"FUENCARRAL EL PARDO, PARQUE GABRIELA MISTRAL",C/ROSALÍA DE CASTRO Nº65,40.4844662,-3.7343681
FUENTES,FUE_08_0002,"FUENCARRAL EL PARDO, PARQUE GABRIELA MISTRAL",C/GABRIELA MISTRAL 10.JUNTO A JUEGOS INFANTILES,40.4814356,-3.7372349
FUENTES,FUE_08_0003,"FUENCARRAL EL PARDO, A.V.C. LAS TABLAS","C/ PORTOMARIN, 21",40.512455,-3.6677145
FUENTES,FUE_08_0004,"FUENCARRAL EL PARDO, AVDA MONTECARMELO, 10 ",DETRÁS DEL CEMENTERIO,40.508796,-3.7032275
FUENTES,FUE_08_0005,"FUENCARRAL EL PARDO, A.V.C. MONTECARMELO",C/MONASTERIO DE ARLANZA  Nº 8,40.5091547,-3.6906404
FUENTES,FUE_08_0006,"FUENCARRAL EL PARDO, A.V.C. MONTECARMELO 
(P.K. 56,940)",AVDA. SANTUARIO DE VALVERDE Nº6,40.5056435,-3.7101618
FUENTES,FUE_08_0008,"FUENCARRAL EL PARDO, A.V.C. LAS TABLAS",C/PALAS DE REY Nº5,40.5031402,-3.6613976
FUENTES,FUE_08_0009,"FUENCARRAL EL PARDO, A.V.C. LAS TABLAS",C/PALAS DE REY Nº5,40.5028501,-3.6614738
FUENTES,FUE_08_0010,"FUENCARRAL EL PARDO, SIERRA DE ATAPUERCA, 49",A.V.C. LAS TABLAS,40.5086157,-3.663924
FUENTES,FUE_08_0011,"FUENCARRAL EL PARDO, A.V.C. ARROYOFRESNO",AVDA MONASTERIO DE SILOS CON AVDA VENTISQUERO DE LA CONDESA,40.4968238,-3.7193197
FUENTES,FUE_08_0012,"FUENCARRAL EL PARDO, PARQUE DEL PUEBLO DE EL PARDO",Sin información adicional,40.5177233,-3.7738356
FUENTES,FUE_08_0015,"FUENCARRAL EL PARDO, C/GABRIELA MISTRAL Nº4","PEÑAGRANDE ZONA 4-2, JUNTO ZONA INFANTIL",40.4799479,-3.7364268
FUENTES,FUE_08_0017,"FUENCARRAL EL PARDO, A.V.C. FUENTELARREINA",C/ARROYOFRESNCO CV C/ GAVILANES,40.4789646,-3.7394517
FUENTES,FUE_08_0019,"FUENCARRAL EL PARDO, PARQUE FUENTELARREINA",Sin información adicional,40.4837069,-3.7311646
FUENTES,FUE_08_0020,"FUENCARRAL EL PARDO, PARQUE FUENTELARREINA",CALLE ALFONSO RODRIGUEZ CASTELAO 21,40.4820188,-3.7319023
FUENTES,FUE_08_0025,"FUENCARRAL EL PARDO, PARQUE RAMÓN GOMEZ DE LA SERNA",C/RAMÓN GÓMEZ DE LA SERNA Nº 75 .EN PLATAFORMA SUPERIOR,40.4834454,-3.7280888
FUENTES,FUE_08_0026,"FUENCARRAL EL PARDO, PARQUE RAMÓN GOMEZ DE LA SERNA",C/RAMÓN GÓMEZ DE LA SERNA Nº 75. JUNTO A JUEGOS INFANTILES,40.4836338,-3.7282249
FUENTES,FUE_08_0027,"FUENCARRAL EL PARDO, Z.V. JULIO CALVO",C/JULIO CALVO  Nº 16,40.4821077,-3.7226669
FUENTES,FUE_08_0029,"FUENCARRAL EL PARDO, E.D. 8-4 ""LACOMA""",C/RAMÓN GÓMEZ DE LA SERNA Nº 25,40.4833608,-3.7223169
FUENTES,FUE_08_0030,"FUENCARRAL EL PARDO, Z.V. LA COMA",C/VALLE DE LOS PINARES LLANOS Nº 60,40.4852108,-3.7250261
FUENTES,FUE_08_0031,"FUENCARRAL EL PARDO, PZA. VALLE DE LA JAROSA",Sin información adicional,40.4877354,-3.7232873
FUENTES,FUE_08_0034,"FUENCARRAL EL PARDO, PARQUE VALLE DE ENMEDIO Y ALREDEDORES",C/VALLE DE ENMEDIO Nº65,40.4886619,-3.7221948
FUENTES,FUE_08_0035,"FUENCARRAL EL PARDO, PARQUE VALLE DE ENMEDIO Y ALREDEDORES",C/PEÑA DEL CUERVO Nº21,40.4882387,-3.7196114
FUENTES,FUE_08_0036,"FUENCARRAL EL PARDO, PARC. NOROESTE",Sin información adicional,40.4805032,-3.7203807
FUENTES,FUE_08_0037,"FUENCARRAL EL PARDO, PARC. NOROESTE",Sin información adicional,40.4806922,-3.7196183
FUENTES,FUE_08_0038,"FUENCARRAL EL PARDO, PARC. NOROESTE","FRENTE AL Nº 5 ISLAS CÍAS, ENTRADA DEL PARQUE",40.4272429,-3.7181708
FUENTES,FUE_08_0039,"FUENCARRAL EL PARDO, PARC. NOROESTE",C/FERMÍN CABALLERO Nº 87,40.4272429,-3.7111855
FUENTES,FUE_08_0040,"FUENCARRAL EL PARDO, PZA. VILLAFRANCA DE LOS BARROS","SANTIAGO DE COMPOSTELA 72, JUNTO ZONA INFANTIL",40.4272429,-3.7664764
FUENTES,FUE_08_0041,"FUENCARRAL EL PARDO, PZA. DE LA CAROLINA",Sin información adicional,40.4272429,-3.7630364
FUENTES,FUE_08_0042,"FUENCARRAL EL PARDO, BETANZOS - FERMIN CABALLERO",AVDA. DE BETANZOS  Nº60,40.4088482,-3.7241426
FUENTES,FUE_08_0044,"FUENCARRAL EL PARDO, SUPERMANZANA 6 Bº PILAR C/A. LOPEZ AGUADO",C/ARZOBISPO MORCILLO CV C/PEDRO RICO,40.4088482,-3.7037834
FUENTES,FUE_08_0045,"FUENCARRAL EL PARDO, POL. MANILA Y POL. CLAUDIETA",C/ARZOBISPO MORCILLO N º25,40.4272429,-3.6487259
FUENTES,FUE_08_0046,"FUENCARRAL EL PARDO, DOCTOR RAMON CASTROVIEJO, 3",GTA JOSE FRANCISCO DE ISLA,40.4272429,-3.6482498
FUENTES,FUE_08_0047,"FUENCARRAL EL PARDO, AVDA. DE BETANZOS,77",GTA JOSE FRANCISCO DE ISLA,40.4272429,-3.6480478
FUENTES,FUE_08_0048,"FUENCARRAL EL PARDO, AVDA. DE LA ILUSTRACIÓN",C/SANTIAGO DE COMPOSTELA C/V AVDA. DE BETANZOS,40.4272429,-3.648486
FUENTES,FUE_08_0052,"FUENCARRAL EL PARDO, POL. 23-B V.V.V. (5ª FASE)",C/CÁNDIDO MATEOS C/V C/CHANTADA,40.4272429,-3.712156
FUENTES,FUE_08_0053,"FUENCARRAL EL PARDO, POL. 24 V.V.V.",C/JUAN SÁNCHEZ C/V C/CÉSAR MANRIQUE,40.4272429,-3.7016437
FUENTES,FUE_08_0055,"FUENCARRAL EL PARDO, PARQUE CERRO PEÑABEL",Sin información adicional,40.4272429,-3.6919077
FUENTES,FUE_08_0056,"FUENCARRAL EL PARDO, PARQUE DE LA ALCAZABA","AV. EL FERROL, 28",40.4088482,-3.716035659390598
FUENTES,FUE_08_0057,"FUENCARRAL EL PARDO, PARQUE DE LA ALCAZABA","AV. EL FERROL, 26",40.4272429,-3.617497
FUENTES,FUE_08_0060,"FUENCARRAL EL PARDO, PARQUE DE LA ALCAZABA",Sin información adicional,40.4734066,-3.7035927
FUENTES,FUE_08_0062,"FUENCARRAL EL PARDO, PARQUE DE LA ALCAZABA",CALLE RIBADAVIA 27,40.4728517,-3.7074504
FUENTES,FUE_08_0063,"FUENCARRAL EL PARDO, SINESIO DELGADO, 22",C/SINESIO DELGADO C/V C/FINISTERRE,40.4751443,-3.7000977
FUENTES,FUE_08_0064,"FUENCARRAL EL PARDO, SINESIO DELGADO",C/SINESIO DELGADO C/V C/GINZO DE LIMIA,40.4744023,-3.7019256
FUENTES,FUE_08_0065,"FUENCARRAL EL PARDO, SINESIO DELGADO",C/SINESIO DELGADO CON AVDA BETANZOS,40.4711742,-3.712211
FUENTES,FUE_08_0066,"FUENCARRAL EL PARDO, CELANOVA - BETANZOS",C/ BECERREA,40.4718203,-3.7131398
FUENTES,FUE_08_0067,"FUENCARRAL EL PARDO, PARQUE ARROYO DE LOS PINOS",CALLE JOAQUIN LORENZO 15,40.4726601,-3.7236264
FUENTES,FUE_08_0068,"FUENCARRAL EL PARDO, PZAS. INTERIORES Bº EL PILAR A",Sin información adicional,40.4766651,-3.7085939
FUENTES,FUE_08_0069,"FUENCARRAL EL PARDO, PZAS. INTERIORES Bº EL PILAR A",Sin información adicional,40.4776187,-3.7089113
FUENTES,FUE_08_0070,"FUENCARRAL EL PARDO, PZA. - C/ MELCHOR FERNANDEZ ALMAGRO",C/MELCHOR FDEZ ALMAGRO C/V AVDA.BETANZOS,40.4752915,-3.7108882
FUENTES,FUE_08_0071,"FUENCARRAL EL PARDO, CALLE FINISTERRE Nº 19",CERCA DE Z. INFANTIL,40.4779597,-3.7023287
FUENTES,FUE_08_0072,"FUENCARRAL EL PARDO, POL. 10 V.V. VERTEDERO",Sin información adicional,40.4794937,-3.6976042
FUENTES,FUE_08_0073,"FUENCARRAL EL PARDO, CALLE MELCHOR FERNANDEZ ALMAGRO, 8",Sin información adicional,40.4779647,-3.6979134
FUENTES,FUE_08_0074,"FUENCARRAL EL PARDO, POLIDEPORTIVO Bº DEL PILAR",Sin información adicional,40.4793742,-3.6965404
FUENTES,FUE_08_0075,"FUENCARRAL EL PARDO, POLIDEPORTIVO Bº DEL PILAR",AVENIDA MONFORTE DE LEMOS 15,40.4789539,-3.6923463
FUENTES,FUE_08_0076,"FUENCARRAL EL PARDO, PARQUE DEL NORTE",CALLE ARZOBISPO MORCILLO Nº 14,40.4809457,-3.6956847
FUENTES,FUE_08_0077,"FUENCARRAL EL PARDO, PARQUE DEL NORTE",ANTONIO LÓPEZ AGUADO 12,40.4812817,-3.6998999
FUENTES,FUE_08_0078,"FUENCARRAL EL PARDO, PARQUE DEL NORTE",CALLE ARZOBISPO MORCILLO Nº 30,40.4809825,-3.6985857
FUENTES,FUE_08_0081,"FUENCARRAL EL PARDO, PARQUE DEL NORTE",CALLE ARZOBISPO MORCILLO Nº 14,40.4802335,-3.6947933
FUENTES,FUE_08_0083,"FUENCARRAL EL PARDO, PARQUE DEL NORTE",ANTONIO LÓPEZ AGUADO 12,40.4811089,-3.7013069
FUENTES,FUE_08_0084,"FUENCARRAL EL PARDO, PARQUE DEL NORTE",ANTONIO LÓPEZ AGUADO 12,40.482074,-3.6994451
FUENTES,FUE_08_0085,"FUENCARRAL EL PARDO, PARQUE DEL NORTE",ANTONIO LÓPEZ AGUADO 12,40.4815699,-3.6995455
FUENTES,FUE_08_0086,"FUENCARRAL EL PARDO, PARQUE DEL NORTE",CALLE ARZOBISPO MORCILLO Nº 30,40.4815085,-3.6984042
FUENTES,FUE_08_0087,"FUENCARRAL EL PARDO, CALLE SANGENJO, 31",PARQUE SUPERMANZANA 7,40.4858424,-3.6996546
FUENTES,FUE_08_0088,"FUENCARRAL EL PARDO, PARQUE DE LA SUPERMANZANA 7",C/SANGENJO Nº 15,40.4849319,-3.7020485
FUENTES,FUE_08_0090,"FUENCARRAL EL PARDO, POL. 26 V.V.V. S.ESTE",AVDA. DEL CARDENAL HERRERA ORIA C/V  C/VALENCIA DE DON JUAN,40.4887613,-3.7014129
FUENTES,FUE_08_0093,"FUENCARRAL EL PARDO, POL. ALMACENES E.D. 8-3",C/LEZAMA Nº9,40.490759,-3.6894091
FUENTES,FUE_08_0094,"FUENCARRAL EL PARDO, POLG. INDUSTRIAL FUENCARRAL - MALMEA",C/ISLA DE JAVA Nº45,40.4901411,-3.6839133
FUENTES,FUE_08_0097,"FUENCARRAL EL PARDO, PARQUE ARROYO FRESNO",AVDA.ARRROYOFRESNO C/V SENDA DEL INFANTE,40.4919077,-3.7229588
FUENTES,FUE_08_0098,"FUENCARRAL EL PARDO, PARQUE ARROYO FRESNO",AVDA.DE VENTISQUERO DE LA CONDESA Nº46,40.4944715,-3.7188995
FUENTES,FUE_08_0100,"FUENCARRAL EL PARDO, PARQUE NURIA",C/MORALZARZAL C/V C/LA MASÓ. PARQUE NURIA,40.4945935,-3.7115316
FUENTES,FUE_08_0101,"FUENCARRAL EL PARDO, POLG.Z.N.CONSOL. Y N.CONSOL. (PIP)",C/NURIA Nº38,40.4923387,-3.7073032
FUENTES,FUE_08_0102,"FUENCARRAL EL PARDO, POLG.Z.N.CONSOL. Y N.CONSOL. (PIP)",C/NURIA Nº46,40.4935608,-3.708406
FUENTES,FUE_08_0103,"FUENCARRAL EL PARDO, POBLADO A",C/MANRESA Nº 90 POSTERIOR,40.4909002,-3.6967703
FUENTES,FUE_08_0104,"FUENCARRAL EL PARDO, HERRERA ORIA Y MANRESA (POLD. FUENCARRAL)","C/OLESA DE MONSERRAT Nº2, JUNTO PISTAS DEPORTIVAS",40.4911968,-3.6942474
FUENTES,FUE_08_0105,"FUENCARRAL EL PARDO, PZA. DE LOS MARTIRES",Sin información adicional,40.4948246,-3.6863453
FUENTES,FUE_08_0106,"FUENCARRAL EL PARDO, PZA. DE LAS ISLAS AZORES",Sin información adicional,40.4951128,-3.6878206
FUENTES,FUE_08_0108,"FUENCARRAL EL PARDO, LOS TRES OLIVOS",C/ALONSO QUIJANO Nº52,40.5022884,-3.6925531
FUENTES,FUE_08_0109,"FUENCARRAL EL PARDO, PARQUE SANTA ANA 2ª FASE",C/SAN CUGAT DEL VALLÉS Nº6,40.4971251,-3.6944034
FUENTES,FUE_08_0111,"FUENCARRAL EL PARDO, PARQUE SANTA ANA 2ª FASE",C/SAN CUGAT DEL VALLÉS Nº6,40.4977066,-3.6946393
FUENTES,FUE_08_0112,"FUENCARRAL EL PARDO, MONTECARMELO PARC. 17.B",Sin información adicional,40.5068247,-3.6855754
FUENTES,FUE_08_0113,"FUENCARRAL EL PARDO, CALLE BADALONA 92",Sin información adicional,40.4939358,-3.6942611
FUENTES,FUE_08_0114,"FUENCARRAL EL PARDO, POBLADO DIRIGIDO DE FUENCARRAL",C/MANRESA C/V C/BADALONA,40.4919299,-3.6919415
FUENTES,FUE_08_0115,"FUENCARRAL EL PARDO, CALLE ÁNGEL MÚGICA Nº 9","MARCOS ORUETA, JUNTO Z. INFANTIL",40.4851401,-3.6859371
FUENTES,FUE_08_0117,"FUENCARRAL EL PARDO, PARQUE POL. 26 (C/ CARDENAL HERRERA ORIA)",CALLE GINZO DE LIMIA FRENTE 53,40.4852683,-3.7081392
FUENTES,FUE_08_0118,"FUENCARRAL EL PARDO, COLONIA MINGORRUBIO 4ª FASE",C/ FORTALEZA CV C/ REGIMIENTO,40.5324431,-3.7798726
FUENTES,FUE_08_0119,"FUENCARRAL EL PARDO, COLONIA MINGORRUBIO 4ª FASE",C/CAMPANA C/V C/ARMAS,40.5305974,-3.7798359
FUENTES,FUE_08_0120,"FUENCARRAL EL PARDO, COLONIA MINGORRUBIO 1ª FASE",C/ ALMENAS,40.5330997,-3.7820303
FUENTES,FUE_08_0121,"FUENCARRAL EL PARDO, COLONIA MINGORRUBIO 1ª FASE",C/ ESCUADRÓN,40.5347283,-3.7819173
FUENTES,FUE_08_0122,"FUENCARRAL EL PARDO, PARQUE DE LA VAGUADA",Sin información adicional,40.4798503,-3.7105414
FUENTES,FUE_08_0123,"FUENCARRAL EL PARDO, PARQUE DE LA VAGUADA",Sin información adicional,40.4795539,-3.7111282
FUENTES,FUE_08_0124,"FUENCARRAL EL PARDO, PARQUE DE LA VAGUADA",Sin información adicional,40.4790226,-3.7109503
FUENTES,FUE_08_0125,"FUENCARRAL EL PARDO, PARQUE DE LA VAGUADA",Sin información adicional,40.4789155,-3.7115214
FUENTES,FUE_08_0126,"FUENCARRAL EL PARDO, PARQUE DE LA VAGUADA",Sin información adicional,40.479417,-3.7117131
FUENTES,FUE_08_0127,"FUENCARRAL EL PARDO, PARQUE DE LA ALCAZABA","C/MELCHOR FDEZ. ALMAGRO, 107",40.4758671,-3.7052713
FUENTES,FUE_08_0128,"FUENCARRAL EL PARDO, PZAS. INTERIORES Bº EL PILAR A",Sin información adicional,40.4780336,-3.7070916
FUENTES,FUE_08_0129,"FUENCARRAL EL PARDO, PARQUE DEL NORTE",CALLE ARZOBISPO MORCILLO Nº 14,40.4804293,-3.6963807
FUENTES,FUE_08_0130,"FUENCARRAL EL PARDO, PZA. - C/ ISLA AROSA C/ FERMIN CABALLERO",C/ISLA DE AROSA  Nº20,40.4814946,-3.7162125
FUENTES,FUE_08_0131,"FUENCARRAL EL PARDO, PARQUE DEL PUEBLO DE EL PARDO",AV DE LA GUARDIA,40.5197323,-3.7762772
FUENTES,FUE_08_0132,"FUENCARRAL EL PARDO, BRUNETE, 2-6",Sin información adicional,40.5160668,-3.7752906
FUENTES,FUE_08_0133,"FUENCARRAL EL PARDO, SUPERMANZANA 6 Bº PILAR C/A. LOPEZ AGUADO",C/ANTONIO LÓPEZ AGUADO Nº22,40.4817192,-3.7030916
FUENTES,FUE_08_0134,"FUENCARRAL EL PARDO, CL BRAILLE Nº:15",Sin información adicional,40.4955654,-3.6951444
FUENTES,FUE_08_0135,"FUENCARRAL EL PARDO, CL SANTA ANA BAJA Nº:39",Sin información adicional,40.4968285,-3.6900145
FUENTES,FUE_08_0136,"FUENCARRAL EL PARDO, CL SANTA ANA BAJA Nº:13",Sin información adicional,40.4961735,-3.6886519
FUENTES,FUE_08_0137,"FUENCARRAL EL PARDO, CL SANDALIO LOPEZ Nº:1",CV PZA DOCTOR CORTÉS,40.4928446,-3.6891253
FUENTES,FUE_08_0138,"FUENCARRAL EL PARDO, CANDIDO MATEOS 37",GLORIETA MARIANO SALVADOR MAELLA,40.4755969,-3.7209253
FUENTES,FUE_08_0140,"FUENCARRAL EL PARDO, CL ISLA DE YESO, DE LA Nº:8",Sin información adicional,40.4788067,-3.7242642
FUENTES,FUE_08_0141,"FUENCARRAL EL PARDO, C/ ALGARROBO 34",CV C/ ARNEDILLO,40.5013782,-3.7022617
FUENTES,FUE_08_0143,"FUENCARRAL EL PARDO, PARQUE DEL NORTE",CALLE ARZOBISPO MORCILLO Nº 4,40.4799772,-3.6910703
FUENTES,FUE_08_0144,"FUENCARRAL EL PARDO, PARQUE DEL NORTE",CALLE ARZOBISPO MORCILLO Nº 4,40.4802601,-3.692424
FUENTES,FUE_08_0145,"FUENCARRAL EL PARDO, C/ ALGARROBO Nº 14",Sin información adicional,40.5008712,-3.7025278
FUENTES,FUE_08_0146,"FUENCARRAL EL PARDO, CALLE SIERRA DE ATAPUERCA",CV PASEO SAN MILLÁN DE LA COGOLLA,40.5061777,-3.666223
FUENTES,FUE_08_0147,"FUENCARRAL EL PARDO, CALLE MARÍA DE MAEZTU 148",ARROYOFRESNO,40.4966663,-3.7217245
FUENTES,FUE_08_0148,"FUENCARRAL EL PARDO, CALLE MARÍA DE MAEZTU 118",ARROYOFRESNO,40.4946076,-3.7231167
FUENTES,FUE_08_0149,"FUENCARRAL EL PARDO, CALLE MARÍA DE MAEZTU 110","C/V CALLE SENDA DEL INFANTE
ARROYOFRESNO",40.4933319,-3.7247266
FUENTES,FUE_08_0150,"FUENCARRAL EL PARDO, C/JOAQUÍN LORENZO FRENTE AL Nº 32",EN EL PARQUE DE ENFRENTE,40.4719139,-3.7279759
FUENTES,FUE_08_0151,"FUENCARRAL EL PARDO, CALLE SANTO DOMINGO DE LA CALZADA",C/V CARRETERA DE FUENCARRAL A HORTALEZA A.V.C. LAS TABLAS,40.5074829,-3.6807133
FUENTES,FUE_08_0152,"FUENCARRAL EL PARDO, PARQUE DE LA ALCAZABA",CALLE RIBADAVIA 45,40.4732627,-3.7066402
FUENTES,FUE_08_0153,"FUENCARRAL EL PARDO,  CALLE FERMÍN CABALLERO, 84 ",CV CALLE SANTIAGO DE COMPOSTELA,40.4797668,-3.7175236
FUENTES,FUE_08_0154,"FUENCARRAL EL PARDO, CALLE MONFORTE DE LEMOS 34",JUNTO CC LA VAGUADA,40.4787026,-3.7084618
FUENTES,FUE_08_0155,"FUENCARRAL EL PARDO, CALLE MENCHU AJALMIL 2",CV CALLE MARÍA TERESA DE CALCUTA,40.4924162,-3.7265506
FUENTES,FUE_08_0156,"FUENCARRAL EL PARDO, CALLE MADRE TERESA DE CALCUTA 61",ENTRE CALLE FEDERICA MONTSENY Y CALLE MARI PEPA COLOMER,40.4911602,-3.7280357
FUENTES,FUE_08_0157,"FUENCARRAL EL PARDO, AV. CAMINO DE SANTIAGO Nº 25",JUNTO A ZONA INFANTIL,40.5022931,-3.6736062
FUENTES,FUE_08_0158,"FUENCARRAL EL PARDO, CALLE DE SAN JUAN DE ORTEGA Nº 86",JUNTO A ZONA INFANTIL,40.5077902,-3.6755751
FUENTES,FUE_08_0159,"FUENCARRAL EL PARDO, MONASTERIO DE OSEIRA, 2",JUNTO A CARRIL BICI,40.5081151,-3.6980729
FUENTES,FUE_08_0160,"FUENCARRAL EL PARDO, AVENIDA VENTISQUERO DE LA CONDESA 2",PARQUE ANA TUTOR,40.4833708,-3.7153918
FUENTES,FUE_08_0161,"FUENCARRAL EL PARDO, CALLE PUENTE LA REINA Nº 48",JUNTO A ZONA INFANTIL PZA. INT. CASTILLO DE JACA ,40.5027337,-3.677338
FUENTES,FUE_08_0162,"FUENCARRAL EL PARDO, PZA. TRES OLIVOS 26",FRENTE AL Nº26,40.5012584,-3.6901867
FUENTES,FUE_08_0163,"FUENCARRAL EL PARDO, CALLE BRAILLE 7",PARQUE FUENTE CHICA,40.4954887,-3.6925175
FUENTES,FUE_08_0164,"FUENCARRAL EL PARDO, CALLE ALONSO QUIJANO 45",ZV C/V RONDA CABALLERO DE LA MANCHA,40.5018806,-3.6880966
FUENTES,FUE_08_0165,"FUENCARRAL EL PARDO, CALLE BERDÚN 2",C/V CASTILLO DE CANDANCHÚ,40.5071786,-3.6790942
FUENTES,FUE_08_0166,"FUENCARRAL EL PARDO, AV. CAMINO DE SANTIAGO 50",C/V AV. SANTO DOMINGO DE LA CALZADA (METRO LIGERO),40.5082825,-3.6697717
FUENTES,FUE_08_0167,"FUENCARRAL EL PARDO, PASEO ALAMEDILLAS 6","EN CAMINO, FRENTE CENTRO DEPORTIVO MUNICIPAL SANTA ANA",40.4982422,-3.6957184
FUENTES,FUE_08_0168,"FUENCARRAL EL PARDO, CALLE VILLAVA 15 ",C/V PUENTE LA REINA,40.500742,-3.6762848
FUENTES,FUE_08_0169,"FUENCARRAL EL PARDO, CALLE JOAQUIN LORENZO 5B",PARQUE ENTRE C/VALLE DE MENA Y JOAQUÍN LORENZO,40.4719141,-3.7214262
FUENTES,FUE_08_0170,"FUENCARRAL EL PARDO, AV. PADRE CIPRIANO FRENTE Nº 23",CV C/ SAN PACIANO,40.5184012,-3.7780992
FUENTES,FUE_08_0171,"FUENCARRAL EL PARDO, MARIA DE MAEZTU 7","CV CALLE IRENE CABA ALBA, JUNTO ZONA INFANTIL",40.4882524,-3.7312902
FUENTES,FUE_08_0172,"FUENCARRAL EL PARDO, CALLE SAN MILLÁN DE LA COGOLLA Nº 14 ","CV C/ VALCARLOS, ÁREA CANINA",40.5027895,-3.6679269
FUENTES,FUE_08_0173,"FUENCARRAL EL PARDO, C/SANGENJO Nº29 ",ÁREA CANINA PARQUE DE LA SUPERMANZANA 7,40.4857749,-3.7002034
FUENTES,FUE_08_0174,"FUENCARRAL EL PARDO, CALLE MARIA DE MAEZTU,1",MADRE TERESA DE CALCUTA,40.4872946,-3.7328584
FUENTES,FUE_08_0175,"FUENCARRAL EL PARDO, CALLE PALAS DE REY, 17",C/V FRÓMISTA,40.5103358,-3.6725856
FUENTES,FUE_08_0176,"FUENCARRAL EL PARDO, CALLE SAN JUAN DE ORTEGA, 20 E","FRENTE Nº 20, JUNTO ÁREA INFANTIL",40.5035581,-3.6749269
FUENTES,FUE_08_0177,"FUENCARRAL EL PARDO, AVENIDA MONASTERIO DE EL ESCORIAL, 38",Sin información adicional,40.50401,-3.7015443
FUENTES,FUE_08_0178,"FUENCARRAL EL PARDO, AVENIDA MONASTERIO DE EL ESCORIAL, 14",Sin información adicional,40.5042532,-3.7078675
FUENTES,FUE_08_0179,"FUENCARRAL EL PARDO, C/PICO BALAITUS, 16 C/V PZA. PICO SALVAGUARDA,5",JUNTO ZONA INFANTIL,40.4825496,-3.7204697
FUENTES,FUE_08_0180,"FUENCARRAL EL PARDO, C/ PICO MAJALASNA, 3 ",JUNTO ZONA DEPORTIVA,40.4833248,-3.7214388
FUENTES,FUE_08_0181,"FUENCARRAL EL PARDO, C/VILLACASTÍN 14 POSTERIOR C/V CALLE HONTALBILLA, 12",JUNTO ZONA DEPORTIVA,40.4923158,-3.6901314
FUENTES,FUE_08_0182,"FUENCARRAL EL PARDO, PLAZA DEL BAILE 3",Sin información adicional,40.4950282,-3.6884752
FUENTES,FUE_08_0183,"FUENCARRAL EL PARDO, AV. MONASTERIO DE EL ESCORIAL, 80",JUNTO ZONA INFANTIL,40.5088683,-3.6935057
FUENTES,FUE_08_0184,"FUENCARRAL EL PARDO, COSTA BRAVA, 30",FUENTE EL SACERAL,40.4971574,-3.7132303
FUENTES,FUE_08_0185,"FUENCARRAL EL PARDO, C/ MANUEL VILLARTA, C.V. C/ ISLAS PALAOS",JUNTO ZONA INFANTIL,40.4963644,-3.6858494
FUENTES,FUE_08_0186,"FUENCARRAL EL PARDO, PASEO SAN MILLÁN DE LA COGOLLA, 5 B","CV POBLACIÓN DE CAMPO / SAN MIGUEL DEL CAMINO, CERCA DE ZONA INFANTIL",40.504393,-3.6700356
FUENTES,FUE_08_0187,"FUENCARRAL EL PARDO, AVD BETANZOS 37",JUNTO ESCUELA INFANTIL Y CENTRO ACTIVIDADES,40.4745363,-3.7114392
FUENTES,FUE_08_0188,"FUENCARRAL EL PARDO, CALLE SANTIAGO DE COMPOSTELA FRENTE AL 40",Sin información adicional,40.48296,-3.7029371
FUENTES,FUEP_08_0001,"FUENCARRAL EL PARDO, DISTRITO C - LAS TABLAS",FASE 3,40.5164617,-3.6675316
FUENTES,FUEP_08_0002,"FUENCARRAL EL PARDO, DISTRITO C - LAS TABLAS",FASE 3,40.5118457,-3.6621919
FUENTES,FUEP_08_0003,"FUENCARRAL EL PARDO, DISTRITO C - LAS TABLAS",FASE 3,40.5127518,-3.6598648
FUENTES,F4T01,"FUENCARRAL-EL PARDO, CUATRO TORRES",PLAZA PÚBLICA SUR,40.4769654,-3.6874869
FUENTES,F4T02,"FUENCARRAL-EL PARDO, CUATRO TORRES",PLAZA PÚBLICA SUR,40.4771316,-3.6880464
FUENTES,F4T03,"FUENCARRAL-EL PARDO, CUATRO TORRES",PLAZA PÚBLICA SUR,40.4773054,-3.687892
FUENTES,F4T04,"FUENCARRAL-EL PARDO, CUATRO TORRES",PLAZA PÚBLICA NORTE,40.4780136,-3.6878369
FUENTES,F4T05,"FUENCARRAL-EL PARDO, CUATRO TORRES",PLAZA PÚBLICA NORTE,40.4777674,-3.6878188
FUENTES,F4T06,"FUENCARRAL-EL PARDO, CUATRO TORRES",PLAZA PÚBLICA NORTE,40.4779365,-3.6874394
FUENTES,F4T07,"FUENCARRAL-EL PARDO, CUATRO TORRES",PLAZA PÚBLICA NORTE,40.4777063,-3.6874761
FUENTES,F4T08,"FUENCARRAL-EL PARDO, CUATRO TORRES",PLAZA PÚBLICA NORTE,40.4777347,-3.6872076
FUENTES,F4T09,"FUENCARRAL-EL PARDO, CUATRO TORRES",PARQUE CALEIDO NORTE,40.4777347,-3.6872076
FUENTES,F4T10,"FUENCARRAL-EL PARDO, CUATRO TORRES",PARQUE CALEIDO SUR,40.4777347,-3.6872076
FUENTES,F4T11,"FUENCARRAL-EL PARDO, CUATRO TORRES",PARQUE CALEIDO OESTE,40.4777347,-3.6872076
