PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
3385;"Iglesia Bautista El Buen Pastor";"Templo evangélico";"";"";"Metro: Prosperidad (línea 4)  Bus: 9, 73";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=27ff13db5b71c010VgnVCM1000000b205a0aRCRD";"GETAFE";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28002";"2";"PROSPERIDAD";"5";"CHAMARTIN";"442995";"4477283";"40.444238011956884";"-3.6721947831541484";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11026103;"Iglesia Bautista Emanuel";"Templo evangélico.";"";"";"Bus: 11, 114, 115, 200, 122, 53.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b8db608d026d610VgnVCM2000001f4a900aRCRD";"HERNANDEZ DE TEJADA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28027";"5";"SAN PASCUAL";"15";"CIUDAD LINEAL";"444755";"4477556";"40.44683079932284";"-3.6514595783618526";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11026113;"Iglesia Bíblica";"Templo evangélico.";"";"";"Metro: Barajas (línea 8).  Bus: 105, 115, 166.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=082eb608d026d610VgnVCM2000001f4a900aRCRD";"CANAL DE SUEZ";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28042";"3";"CASCO H.BARAJAS";"21";"BARAJAS";"450827";"4480344";"40.47232582672411";"-3.580075615330767";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11771515;"Iglesia Bíblica Reto a la Esperanza";"Templo evangélico.";"";"";"Bus:   130, T31.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7565efa872b33810VgnVCM1000001d4a900aRCRD";"HORMIGUERAS";"CAMINO";"V";"137";"";"";"";"";"MADRID";"MADRID";"28031";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"445411";"4469557";"40.374809606409876";"-3.643042097371311";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11771765;"Iglesia Bíblica Reto a la Esperanza Camino de Hormigueras 137";"Templo evangélico.";"";"";"Bus:  130, T31.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=91345fe4a5b33810VgnVCM2000001f4a900aRCRD";"HORMIGUERAS";"CAMINO";"V";"137";"";"";"";"";"MADRID";"MADRID";"28031";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"445411";"4469557";"40.374809606409876";"-3.643042097371311";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11778302;"Iglesia Bíblica Reto a la Esperanza Sierra de Alcubierre 4";"Templo evangélico.";"";"";"Metro: Nueva Numancia (línea 1).   Bus:   24, 10, 111, 310.      Bicimad: Estación 227 (calle Arroyo del Olivar, 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4058512b8553810VgnVCM1000001d4a900aRCRD";"SIERRA DE ALCUBIERRE";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28053";"2";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"443344";"4471525";"40.39240706108415";"-3.6675631832603";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11778140;"Iglesia Bíblica Vida Nueva Madrid";"Templo evangélico.";"";"";"Bus:   150, 174.    Cercanías Renfe:   Fuente de la Mora (líneas C1, C2 y C10).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=15112344a4553810VgnVCM1000001d4a900aRCRD";"MANOTERAS";"AVENIDA";"V";"22";"3";"";"";"LOCAL 120";"MADRID";"MADRID";"28050";"6";"VALDEFUENTES";"16";"HORTALEZA";"443438";"4482059";"40.48730378881032";"-3.6673971793876783";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065435;"Iglesia Carismática Episcopal de España";"Templo evangélico";"";"";"Metro: Tribunal (línea 1, 10) / Alonso Martínez (línea 4, 5, 10)  Bus: 149, 40, 37  Bicimad: Estación 54 (calle Barceló, 7)  Aparcamiento: (Barceló (69), calle Barceló, sin número / Arquitecto Ribera (Barceló) (17), calle Barceló, 2)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=37d53bf7d7d50410VgnVCM2000000c205a0aRCRD";"BENEFICENCIA";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28004";"4";"JUSTICIA";"1";"CENTRO";"440734";"4475314";"40.42635120982088";"-3.698682579292043";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11732447;"Iglesia Catedral del Redentor";"Templo evangélico";"";"";"Metro: Tribunal (línea 1, 10) / Alonso Martínez (línea 4, 5, 10)  Bus: 149, 40, 37  Bicimad: Estación 54 (calle Barceló, 7)  Aparcamiento: (Barceló (69), calle Barceló, sin número / Arquitecto Ribera (Barceló) (17), calle Barceló, 2)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=25166ec47c7f1810VgnVCM2000001f4a900aRCRD";"BENEFICENCIA";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28004";"4";"JUSTICIA";"1";"CENTRO";"440734";"4475314";"40.42635120982088";"-3.698682579292043";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11772727;"Iglesia Celebración Cristiana";"Templo evangélico.";"";"";"Metro: Suanzes (línea 5).  Bus: 105.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=52766cd533043810VgnVCM1000001d4a900aRCRD";"SAN SOTERO";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28037";"1";"SIMANCAS";"20";"SAN BLAS-CANILLEJAS";"447177";"4476499";"40.437464332261335";"-3.6228155135673554";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7064593;"Iglesia CENFOL España";"Templo evangélico";"";"";"Metro: Pinar del Rey (línea 8)  Bus: 73";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=beddb8d07d850410VgnVCM1000000b205a0aRCRD";"ALEJANDRO VILLEGAS";"CALLE";"V";"34";"";"";"";"Local";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"444995";"4479591";"40.46517332828151";"-3.6488243746464377";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7064594;"Iglesia Centro Cristiano Adonay";"Templo evangélico";"";"";"Metro: Cruce Villaverde (línea 3)    Bus: 116, 18, 23, 59, 79";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e65fb8d07d850410VgnVCM1000000b205a0aRCRD";"MARIA MARTINEZ OVIOL";"CALLE";"V";"17";"";"B";"";"";"MADRID";"MADRID";"28021";"4";"LOS ROSALES";"17";"VILLAVERDE";"441298";"4466846";"40.35010688886286";"-3.691253820762234";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11025949;"Iglesia Centro Cristinano Adonay";"Templo evangélico";"";"";"Bus: T41    Cercanías: (C4, C5)    Metro: Villaverde Alto (línea 3)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=96350d28e4e5d610VgnVCM2000001f4a900aRCRD";"CIUDAD DE FRIAS";"";"V";"18";"";"";"";"Nave C";"MADRID";"MADRID";"28021";"1";"VILLAVERDE ALTO C.H.";"17";"VILLAVERDE";"439369";"4465530";"40.33811971589477";"-3.713824312166029";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11772907;"Iglesia China Evangélica Misión Internacional";"Templo evangélico.";"";"";"Metro: Nueva Numancia (línea 1).  Bus: 136, 54, 57, 58.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69e06e4d59043810VgnVCM1000001d4a900aRCRD";"PUERTO DE CANFRANC";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28038";"6";"NUMANCIA";"13";"PUENTE DE VALLECAS";"443683";"4471951";"40.396267707201616";"-3.6636066213529817";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11770206;"Iglesia China Río de Esperanza";"Templo evangélico.";"";"";"Metro: Usera (línea 6).  Bus: 247, 47, 6.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=318552deb5633810VgnVCM2000001f4a900aRCRD";"NICOLAS USERA";"CALLE";"V";"45";"";"";"";"";"MADRID";"MADRID";"28026";"4";"ALMENDRALES";"12";"USERA";"440122";"4470673";"40.38450159065356";"-3.7054387161429245";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11772378;"Iglesia Christ Embassy";"Templo evangélico.";"";"";"Bus:   130, T31.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9a7dfec79ff33810VgnVCM1000001d4a900aRCRD";"TORRE DE DON MIGUEL";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28031";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"445147";"4469532";"40.374567244542426";"-3.6461483186511154";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11777733;"Iglesia Comunidad Cristiana de Fe";"Templo evangélico.";"";"";"Metro: San Francisco (línea 11).   Bus:   108, 118.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0373832e34353810VgnVCM1000001d4a900aRCRD";"SECOYA";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28044";"6";"BUENAVISTA";"11";"CARABANCHEL";"436711";"4469014";"40.36930664764357";"-3.745466154804761";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11777745;"Iglesia Coreana Cheil";"Templo evangélico.";"";"";"Metro: Carabanchel Alto (línea 11).   Bus:   108, 118.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=10c4832e34353810VgnVCM1000001d4a900aRCRD";"SECOYA";"CALLE";"V";"22";"1";"1";"";"";"MADRID";"MADRID";"28044";"6";"BUENAVISTA";"11";"CARABANCHEL";"436639";"4468992";"40.36910408905974";"-3.746309510930643";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7064614;"Iglesia Cristiana Adventista";"";"";"";"Metro: Rios Rosas (línea 1), Cuatro Caminos (líneas 1, 2 y 6).  Bus: 45, 12, 149, 3, 37.  Bicimad: Estación 130 (calle Santa Engracia, 127).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c77b8d07d850410VgnVCM1000000b205a0aRCRD";"ALENZA";"CALLE";"V";"6";"";"Local estudio Danza Pasión Madrid";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440594";"4477227";"40.443575443757055";"-3.700489559324882";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11744837;"Iglesia Cristiana Adventista Alejandro Sánchez 49";"Templo evangélico.";"";"";"Metro: Urgel (línea 5).  Bus: 118.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ddec7177f1282810VgnVCM1000001d4a900aRCRD";"ALEJANDRO SANCHEZ";"CALLE";"V";"49";"";"";"";"";"MADRID";"MADRID";"28019";"2";"OPAÑEL";"11";"CARABANCHEL";"438715";"4471312";"40.39015896044393";"-3.7220735760780994";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11768905;"Iglesia Cristiana Adventista Austria 2";"Templo evangélico.";"";"";"Metro: Las Rosas (línea 2).  Bus: 153, 38.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=44f38f0261133810VgnVCM1000001d4a900aRCRD";"AUSTRIA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28022";"5";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"448422";"4475079";"40.424745913913924";"-3.6080217648238966";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
190054;"Iglesia Cristiana Adventista del Séptimo Día. Madrid Resurrección";"";"";"";"Metro: Avenida de Guadalajara (línea 2)  Bus: 153, 38";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=23e70bf21677f010VgnVCM1000000b205a0aRCRD";"AUSTRIA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28022";"5";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"448422";"4475079";"40.424737348819995";"-3.60803688991874";"917 377 737";"";"info@aventista.es";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
18298;"Iglesia Cristiana Adventista del Séptimo Día. Madrid Alenza";"";"";"";"Metro: Ríos Rosas (línea 1), Cuatro Caminos (líneas 1, 2, 6)  Bus: 45, 12, 149, 3, 37  Bicimad: Estación 130 (calle Santa Engracia, 127)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=435f6f065851c010VgnVCM2000000c205a0aRCRD";"ALENZA";"CALLE";"V";"6";"Baja";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440594";"4477227";"40.44356545097694";"-3.7004998266858435";"917 377 737";"";"info@aventista.es";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
190017;"Iglesia Cristiana Adventista del Séptimo Día. Madrid Aluche";"";"";"";"Metro: Eugenía de Montijo (línea 5)  Bus: 31, 25, 138";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=08470bf21677f010VgnVCM1000000b205a0aRCRD";"LOS YEBENES";"CALLE";"V";"255";"";"";"";"";"MADRID";"MADRID";"28047";"4";"ALUCHE";"10";"LATINA";"436212";"4471257";"40.38946974102784";"-3.7515803449309417";"917 377 737";"";"info@aventista.es";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
8353139;"Iglesia Cristiana Adventista del Séptimo Día. Madrid Eben-Ezer";"";"";"";"Metro: Avenida de Guadalajara (línea 2)  Bus: 4";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=925691f81c421510VgnVCM2000000c205a0aRCRD";"RUSIA";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28022";"5";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"448247";"4475023";"40.42423100660826";"-3.610095282640812";"917 377 737";"";"info@aventista.es";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
190046;"Iglesia Cristiana Adventista del Séptimo Día. Madrid Efes";"";"";"";"Metro: Urgel (línea 5)  Bus: 118, 34, 35, 119";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cb70bf21677f010VgnVCM1000000b205a0aRCRD";"ALEJANDRO SANCHEZ";"CALLE";"V";"49";"";"";"";"";"MADRID";"MADRID";"28019";"2";"OPAÑEL";"11";"CARABANCHEL";"438716";"4471312";"40.390153190373084";"-3.7220850553963856";"917 377 737";"";"info@aventista.es";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11417679;"Iglesia Cristiana Adventista del Séptimo Día. Madrid Emaus";"";"";"";"Metro: Avenida de Guadalajara (línea 2)  Bus: 4";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4aaeeb2dcd1a710VgnVCM1000001d4a900aRCRD";"RUSIA";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28022";"5";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"448247";"4475023";"40.42423100660826";"-3.610095282640812";"917 377 737";"";"info@aventista.es";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
6893233;"Iglesia Cristiana Adventista del Séptimo Día. Madrid Habla Portuguesa";"";"";"";"Metro: Carpetana (línea 6)  Bus: 17, 25";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f1d689f2b4eed310VgnVCM2000000c205a0aRCRD";"DOCTOR ZOFIO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28019";"3";"SAN ISIDRO";"11";"CARABANCHEL";"437355";"4471841";"40.3948228497844";"-3.738156333879843";"917 377 737";"";"info@aventista.es";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
8352971;"Iglesia Cristiana Adventista del Séptimo Día. Madrid Horeb";"";"";"";"Metro: Carpetana (línea 6)  Bus: 17, 25";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=384fcef44b421510VgnVCM2000000c205a0aRCRD";"DOCTOR ZOFIO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28019";"3";"SAN ISIDRO";"11";"CARABANCHEL";"437355";"4471841";"40.3948228497844";"-3.738156333879843";"917 377 737";"";"info@aventista.es";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
190014;"Iglesia Cristiana Adventista del Séptimo Día. Madrid Vallecas";"";"";"";"Bus: 103, 111, 144  Cercanías RENFE: Asamblea de Madrid-Entrevías (líneas C2, C7)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26f70bf21677f010VgnVCM1000000b205a0aRCRD";"DOCTOR BELLIDO";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28018";"2";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"443352";"4470675";"40.38473396152094";"-3.6673969388303247";"917 377 737";"";"info@aventista.es";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
190059;"Iglesia Cristiana Adventista del Séptimo Día. Madrid Ventas";"";"";"";"Metro: Quintana (línea 5), La Elipa (línea 2)  Bus: 113, 106, 28";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a08d5bfd677f010VgnVCM1000000b205a0aRCRD";"HERMANOS GOMEZ";"CALLE";"V";"32";"";"local";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444876";"4475715";"40.430239463904734";"-3.6498796531677073";"917 377 737";"";"info@aventista.es";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11431653;"Iglesia Cristiana Adventista Doctor Bellido 13";"Templo evangélico.";"";"";"Metro: Ascao (línea 7)  Bus: 103, 11, 144.  Cercanías Renfe: Asamblea de Madrid Entrevías (líneas C2, C7 y Regional).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e0f48000baa7a710VgnVCM1000001d4a900aRCRD";"DOCTOR BELLIDO";"CALLE";"V";"13";"";"LOCAL";"";"";"MADRID";"MADRID";"28018";"2";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"443352";"4470675";"40.384743037956014";"-3.667388786715533";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11744860;"Iglesia Cristiana Adventista Doctor Zofío 4";"Templo evangélico.";"";"";"Metro: Carpetana (línea 6).  Bus: 17, 25.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d07c509625282810VgnVCM1000001d4a900aRCRD";"DOCTOR ZOFIO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28019";"3";"SAN ISIDRO";"11";"CARABANCHEL";"437355";"4471841";"40.3948228497844";"-3.738156333879843";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065947;"Iglesia Cristiana Adventista Hermanos Gómez 32";"Templo evangélico.";"";"";"Metro: Quintana (línea 5), La Elipa (línea 2).  Bus: 113, 106, 28.  Bicimad: Estación 232 (calle José María de Pereda, 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c944f181df160410VgnVCM2000000c205a0aRCRD";"HERMANOS GOMEZ";"CALLE";"V";"32";"";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444879";"4475715";"40.43025079764197";"-3.649838033163314";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11778015;"Iglesia Cristiana Adventista Los Yébenes 255";"Templo evangélico.";"";"";"Metro: Eugenia de Montijo (línea 5).   Bus:   31.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9988a62150553810VgnVCM1000001d4a900aRCRD";"LOS YEBENES";"CALLE";"V";"255";"";"";"";"";"MADRID";"MADRID";"28047";"4";"ALUCHE";"10";"LATINA";"436212";"4471257";"40.38947474678948";"-3.751562379802795";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11769743;"Iglesia Cristiana Adventista Rusia 11";"Templo evangélico.";"";"";"Metro: Avenida de Guadalajara (línea 2).  Bus: 4.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d23d103c47533810VgnVCM2000001f4a900aRCRD";"RUSIA";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28022";"5";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"448247";"4475023";"40.424237049023766";"-3.6100802530279967";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11777708;"Iglesia Cristiana Adventista Secoya 19";"Templo evangélico.";"";"";"Metro: San Francisco (línea 11).   Bus:   108, 118.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3f1832e34353810VgnVCM1000001d4a900aRCRD";"SECOYA";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28044";"6";"BUENAVISTA";"11";"CARABANCHEL";"436758";"4469009";"40.3692641254172";"-3.7449067888210887";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11768941;"Iglesia Cristiana Bautista Betel";"Templo evangélico.";"";"";"Bus:   167, 77.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=db768f0261133810VgnVCM1000001d4a900aRCRD";"ENERO";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28022";"6";"REJAS";"20";"SAN BLAS-CANILLEJAS";"452022";"4477611";"40.44777785297718";"-3.5657783371016496";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11771794;"Iglesia Cristiana Bautista de Vallecas";"Templo evangélico.";"";"";"Metro: Villa de Vallecas (línea 1), Congosto (línea 1).  Bus: 103, 142, 54.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b3075fe4a5b33810VgnVCM2000001f4a900aRCRD";"SIERRA ESPU&amp;Ntilde;A";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28031";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"447217";"4469619";"40.37548350089073";"-3.6217714951930553";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11745350;"Iglesia Cristiana Casa de mi Padre";"Templo evangélico.";"";"";"Metro: Oporto (líneas 5 y 6), Vista Alegre (línea 5).  Bus: 55.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=46475ecb8b782810VgnVCM1000001d4a900aRCRD";"TORTOLA";"CALLE";"V";"10";"3";"C";"";"";"MADRID";"MADRID";"28019";"3";"SAN ISIDRO";"11";"CARABANCHEL";"437630";"4471400";"40.39087260351759";"-3.734867022776862";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11770106;"Iglesia Cristiana China en España";"Templo evangélico.";"";"";"Metro: Usera (línea 6).  Bus: 247, 47.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=032d52deb5633810VgnVCM2000001f4a900aRCRD";"GABRIEL USERA";"CALLE";"V";"32";"";"";"";"y 36";"MADRID";"MADRID";"28026";"7";"PRADOLONGO";"12";"USERA";"439840";"4470717";"40.38487927104675";"-3.708765245871834";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
